Run_ID,Test_Start,Station_ID,Serial_Number,Test_Socket,Test_Status,Test_Time_Sec,Step_Name,Data
273,2022-01-04T19:21:55.000Z,BRM-DQ1VH63,352C3312,-1,Failed,441,Apply DUT Power,0.031
274,2022-01-04T19:29:49.000Z,BRM-DQ1VH63,352C3312,-1,Passed,2314,Apply DUT Power,0.121
275,2022-01-04T20:10:00.000Z,BRM-DQ1VH63,352C3313,-1,Passed,419,Apply DUT Power,0.136
276,2022-01-04T20:21:41.000Z,BRM-DQ1VH63,352C3314,-1,Failed,479,Apply DUT Power,0.133
277,2022-01-04T20:30:17.000Z,BRM-DQ1VH63,352C3314,-1,Failed,662,Apply DUT Power,0.53
278,2022-01-04T20:42:42.000Z,BRM-DQ1VH63,352C3315,-1,Passed,454,Apply DUT Power,0.031
279,2022-01-04T20:52:22.000Z,BRM-DQ1VH63,352C3317,-1,Passed,516,Apply DUT Power,0.031
280,2022-01-04T21:01:52.000Z,BRM-DQ1VH63,352C3316,-1,Passed,473,Apply DUT Power,0.031
281,2022-01-04T21:11:47.000Z,BRM-DQ1VH63,352C3314,-1,Passed,889,Apply DUT Power,0.031
282,2022-01-05T15:23:27.000Z,BRM-DQ1VH63,352C3362,-1,Passed,493,Apply DUT Power,0.031
283,2022-01-05T15:43:07.000Z,BRM-DQ1VH63,352C3202,-1,Passed,604,Apply DUT Power,0.032
284,2022-01-05T15:57:52.000Z,BRM-DQ1VH63,352C3318,-1,Passed,850,Apply DUT Power,0.031
285,2022-01-05T16:32:59.000Z,BRM-DQ1VH63,352C3319,-1,Passed,404,Apply DUT Power,0.032
286,2022-01-05T18:13:04.000Z,BRM-DQ1VH63,352C3320,-1,Failed,530,Apply DUT Power,0.031
287,2022-01-05T18:23:26.000Z,BRM-DQ1VH63,352C3320,-1,Failed,668,Apply DUT Power,0.114
288,2022-01-05T18:36:28.000Z,BRM-DQ1VH63,352C3321,-1,Passed,534,Apply DUT Power,0.031
289,2022-01-05T18:47:44.000Z,BRM-DQ1VH63,352C3322,-1,Passed,555,Apply DUT Power,0.031
290,2022-01-05T19:01:54.000Z,BRM-DQ1VH63,352C3320,-1,Passed,479,Apply DUT Power,0.031
291,2022-01-05T19:13:38.000Z,BRM-DQ1VH63,352C3323,-1,Passed,516,Apply DUT Power,0.031
292,2022-01-05T19:24:07.000Z,BRM-DQ1VH63,352C3324,-1,Passed,648,Apply DUT Power,0.031
293,2022-01-05T20:09:36.000Z,BRM-DQ1VH63,352C3325,-1,Passed,948,Apply DUT Power,0.032
294,2022-01-05T20:30:56.000Z,BRM-DQ1VH63,352C3326,-1,Passed,471,Apply DUT Power,0.032
295,2022-01-05T20:44:30.000Z,BRM-DQ1VH63,352C3327,-1,Passed,423,Apply DUT Power,0.031
296,2022-01-05T20:56:39.000Z,BRM-DQ1VH63,352C3328,-1,Passed,444,Apply DUT Power,0.031
297,2022-01-05T22:09:10.000Z,BRM-DQ1VH63,352C3329,-1,Passed,641,Apply DUT Power,0.032
298,2022-01-05T22:31:02.000Z,BRM-DQ1VH63,352C3330,-1,Passed,404,Apply DUT Power,0.031
299,2022-01-06T14:23:52.000Z,BRM-DQ1VH63,352C3331,-1,Passed,411,Apply DUT Power,0.032
300,2022-01-06T14:45:06.000Z,BRM-DQ1VH63,352C3332,-1,Passed,449,Apply DUT Power,0.031
301,2022-01-06T14:58:47.000Z,BRM-DQ1VH63,352C3333,-1,Passed,417,Apply DUT Power,0.031
302,2022-01-06T15:08:08.000Z,BRM-DQ1VH63,352C3334,-1,Passed,410,Apply DUT Power,0.032
303,2022-01-06T15:18:02.000Z,BRM-DQ1VH63,352C3335,-1,Passed,477,Apply DUT Power,0.031
304,2022-01-06T15:33:35.000Z,BRM-DQ1VH63,352C3336,-1,Passed,443,Apply DUT Power,0.032
305,2022-01-06T15:56:49.000Z,BRM-DQ1VH63,352C3337,-1,Passed,414,Apply DUT Power,0.031
306,2022-01-06T16:12:42.000Z,BRM-DQ1VH63,352C3338,-1,Passed,408,Apply DUT Power,0.031
307,2022-01-06T16:30:34.000Z,BRM-DQ1VH63,352C3339,-1,Passed,439,Apply DUT Power,0.031
308,2022-01-06T16:47:18.000Z,BRM-DQ1VH63,352C3340,-1,Passed,408,Apply DUT Power,0.031
309,2022-01-06T16:57:21.000Z,BRM-DQ1VH63,352C3341,-1,Passed,455,Apply DUT Power,0.031
310,2022-01-06T17:18:08.000Z,BRM-DQ1VH63,352C3342,-1,Passed,425,Apply DUT Power,0.031
311,2022-01-06T17:30:52.000Z,BRM-DQ1VH63,352C3343,-1,Passed,433,Apply DUT Power,0.031
312,2022-01-06T17:40:06.000Z,BRM-DQ1VH63,352C3344,-1,Passed,420,Apply DUT Power,0.031
313,2022-01-06T17:56:01.000Z,BRM-DQ1VH63,352C3345,-1,Passed,418,Apply DUT Power,0.031
314,2022-01-06T18:05:28.000Z,BRM-DQ1VH63,352C3346,-1,Passed,466,Apply DUT Power,0.031
315,2022-01-06T18:21:18.000Z,BRM-DQ1VH63,352C3347,-1,Passed,2079,Apply DUT Power,0.031
316,2022-01-06T18:57:54.000Z,BRM-DQ1VH63,352C3348,-1,Passed,631,Apply DUT Power,0.031
317,2022-01-06T19:10:44.000Z,BRM-DQ1VH63,352C3349,-1,Passed,459,Apply DUT Power,0.031
318,2022-01-06T19:23:14.000Z,BRM-DQ1VH63,352C3351,-1,Passed,737,Apply DUT Power,0.031
319,2022-01-06T20:05:00.000Z,BRM-DQ1VH63,352C3350,-1,Passed,517,Apply DUT Power,0.031
320,2022-01-06T20:16:23.000Z,BRM-DQ1VH63,352C3352,-1,Passed,405,Apply DUT Power,0.031
321,2022-01-06T20:26:40.000Z,BRM-DQ1VH63,352C3353,-1,Passed,504,Apply DUT Power,0.031
322,2022-01-06T20:37:45.000Z,BRM-DQ1VH63,352C3354,-1,Passed,439,Apply DUT Power,0.031
323,2022-01-06T20:47:59.000Z,BRM-DQ1VH63,352C3355,-1,Passed,454,Apply DUT Power,0.031
324,2022-01-06T20:58:06.000Z,BRM-DQ1VH63,352C3356,-1,Passed,656,Apply DUT Power,0.031
325,2022-01-06T21:09:57.000Z,BRM-DQ1VH63,352C3357,-1,Passed,482,Apply DUT Power,0.031
326,2022-01-06T21:19:40.000Z,BRM-DQ1VH63,352C3358,-1,Passed,526,Apply DUT Power,0.031
327,2022-01-06T21:51:31.000Z,BRM-DQ1VH63,352C3359,-1,Failed,440,Apply DUT Power,0.031
328,2022-01-06T21:59:51.000Z,BRM-DQ1VH63,352C3359,-1,Passed,419,Apply DUT Power,0.13
329,2022-01-06T22:10:23.000Z,BRM-DQ1VH63,352C3360,-1,Passed,548,Apply DUT Power,0.031
330,2022-01-06T22:20:59.000Z,BRM-DQ1VH63,352C3361,-1,Passed,678,Apply DUT Power,0.031
331,2022-01-06T22:33:17.000Z,BRM-DQ1VH63,352C3363,-1,Passed,450,Apply DUT Power,0.031
334,2022-01-06T22:47:06.000Z,BRM-DQ1VH63,352C3365,-1,Passed,509,Apply DUT Power,0.031
335,2022-01-10T14:37:44.000Z,BRM-DQ1VH63,352C3366,-1,Passed,425,Apply DUT Power,0.032
336,2022-01-10T14:47:35.000Z,BRM-DQ1VH63,352C3364,-1,Passed,460,Apply DUT Power,0.031
337,2022-01-10T15:49:03.000Z,BRM-DQ1VH63,352C3369,-1,Passed,455,Apply DUT Power,0.032
338,2022-01-10T15:58:44.000Z,BRM-DQ1VH63,352C3370,-1,Passed,456,Apply DUT Power,0.032
339,2022-01-10T16:10:42.000Z,BRM-DQ1VH63,352C3368,-1,Passed,444,Apply DUT Power,0.032
340,2022-01-10T16:20:32.000Z,BRM-DQ1VH63,352C3367,-1,Passed,406,Apply DUT Power,0.031
341,2022-01-10T16:29:28.000Z,BRM-DQ1VH63,352C3371,-1,Passed,453,Apply DUT Power,0.031
342,2022-01-10T16:42:57.000Z,BRM-DQ1VH63,352C3372,-1,Passed,475,Apply DUT Power,0.031
343,2022-01-10T16:54:14.000Z,BRM-DQ1VH63,352C3373,-1,Passed,439,Apply DUT Power,0.031
344,2022-01-10T17:25:46.000Z,BRM-DQ1VH63,352C3374,-1,Passed,538,Apply DUT Power,0.031
345,2022-01-10T17:37:39.000Z,BRM-DQ1VH63,352C3375,-1,Passed,453,Apply DUT Power,0.031
346,2022-01-10T17:46:34.000Z,BRM-DQ1VH63,352C3376,-1,Passed,1224,Apply DUT Power,0.031
347,2022-01-10T18:10:34.000Z,BRM-DQ1VH63,352C3377,-1,Passed,413,Apply DUT Power,0.031
348,2022-01-10T18:21:03.000Z,BRM-DQ1VH63,352C3378,-1,Passed,407,Apply DUT Power,0.031
349,2022-01-10T18:34:45.000Z,BRM-DQ1VH63,352C3379,-1,Passed,526,Apply DUT Power,0.031
350,2022-01-10T18:45:17.000Z,BRM-DQ1VH63,352C3380,-1,Passed,469,Apply DUT Power,0.031
351,2022-01-10T18:54:08.000Z,BRM-DQ1VH63,352C3376,-1,Passed,846,Apply DUT Power,0.031
352,2022-01-10T19:09:33.000Z,BRM-DQ1VH63,352C3381,-1,Passed,406,Apply DUT Power,0.031
353,2022-01-10T19:19:44.000Z,BRM-DQ1VH63,352C3382,-1,Passed,423,Apply DUT Power,0.031
356,2022-01-10T20:15:14.000Z,BRM-DQ1VH63,352C3386,-1,Passed,424,Apply DUT Power,0.122
357,2022-01-10T20:25:39.000Z,BRM-DQ1VH63,352C3384,-1,Passed,405,Apply DUT Power,0.031
360,2022-01-10T20:37:58.000Z,BRM-DQ1VH63,352C3385,-1,Passed,413,Apply DUT Power,0.031
361,2022-01-10T20:50:39.000Z,BRM-DQ1VH63,352C3387,-1,Passed,411,Apply DUT Power,0.031
364,2022-01-11T15:40:14.000Z,BRM-DQ1VH63,352C3383,-1,Passed,415,Apply DUT Power,0.031
365,2022-01-11T15:49:35.000Z,BRM-DQ1VH63,352C3388,-1,Passed,753,Apply DUT Power,0.031
366,2022-01-11T16:12:42.000Z,BRM-DQ1VH63,352C3389,-1,Passed,410,Apply DUT Power,0.032
367,2022-01-11T16:39:37.000Z,BRM-DQ1VH63,352C3390,-1,Passed,425,Apply DUT Power,0.032
368,2022-01-11T16:56:33.000Z,BRM-DQ1VH63,352C3391,-1,Passed,455,Apply DUT Power,0.031
369,2022-01-11T17:20:57.000Z,BRM-DQ1VH63,352C3392,-1,Passed,958,Apply DUT Power,0.032
370,2022-01-11T17:37:30.000Z,BRM-DQ1VH63,352C3393,-1,Passed,432,Apply DUT Power,0.031
371,2022-01-11T17:53:48.000Z,BRM-DQ1VH63,352C3394,-1,Passed,441,Apply DUT Power,0.032
372,2022-01-11T18:04:21.000Z,BRM-DQ1VH63,352C3395,-1,Passed,410,Apply DUT Power,0.031
373,2022-01-11T18:17:34.000Z,BRM-DQ1VH63,352C3396,-1,Passed,433,Apply DUT Power,0.031
374,2022-01-11T18:28:58.000Z,BRM-DQ1VH63,352C3397,-1,Passed,535,Apply DUT Power,0.031
375,2022-01-11T18:40:51.000Z,BRM-DQ1VH63,352C3398,-1,Passed,667,Apply DUT Power,0.031
376,2022-01-11T18:52:34.000Z,BRM-DQ1VH63,352C3399,-1,Passed,431,Apply DUT Power,0.031
377,2022-01-11T19:01:00.000Z,BRM-DQ1VH63,352C3400,-1,Passed,512,Apply DUT Power,0.031
378,2022-01-11T19:10:09.000Z,BRM-DQ1VH63,352C3401,-1,Passed,494,Apply DUT Power,0.031
379,2022-01-24T09:26:03.000Z,BRM-DQ1VH63,352B7399,-1,Failed,446,Apply DUT Power,0.122
380,2022-01-24T10:30:41.000Z,BRM-DQ1VH63,352B7399,-1,Passed,455,Apply DUT Power,0.118
381,2022-02-01T06:31:01.000Z,BRM-DQ1VH63,352C3402,-1,Passed,973,Apply DUT Power,0.032
382,2022-02-01T06:50:56.000Z,BRM-DQ1VH63,352C3403,-1,Passed,2599,Apply DUT Power,0.031
383,2022-02-01T07:36:26.000Z,BRM-DQ1VH63,352C3404,-1,Passed,440,Apply DUT Power,0.031
386,2022-02-01T07:51:13.000Z,BRM-DQ1VH63,352C3405,-1,Passed,538,Apply DUT Power,0.394
387,2022-02-01T08:30:10.000Z,BRM-DQ1VH63,352C3406,-1,Failed,799,Apply DUT Power,0.031
388,2022-02-01T08:51:59.000Z,BRM-DQ1VH63,352C3406,-1,Failed,652,Apply DUT Power,0.031
389,2022-02-01T09:05:39.000Z,BRM-DQ1VH63,352C3406,-1,Failed,595,Apply DUT Power,0.116
390,2022-02-01T09:22:50.000Z,BRM-DQ1VH63,352C3407,-1,Passed,1314,Apply DUT Power,0.032
391,2022-02-01T09:47:09.000Z,BRM-DQ1VH63,352C3406,-1,Passed,510,Apply DUT Power,0.113
392,2022-02-01T10:01:19.000Z,BRM-DQ1VH63,352C3408,-1,Passed,671,Apply DUT Power,0.118
393,2022-02-01T10:18:38.000Z,BRM-DQ1VH63,352C3409,-1,Passed,1158,Apply DUT Power,0.114
394,2022-02-01T10:39:41.000Z,BRM-DQ1VH63,352C3410,-1,Passed,640,Apply DUT Power,0.126
395,2022-02-01T10:57:02.000Z,BRM-DQ1VH63,352C3411,-1,Failed,2775,Apply DUT Power,0.121
397,2022-02-01T11:52:09.000Z,BRM-DQ1VH63,352C3411,-1,Passed,552,Apply DUT Power,0.105
399,2022-02-01T12:07:43.000Z,BRM-DQ1VH63,352C3412,-1,Passed,471,Apply DUT Power,0.109
400,2022-02-01T12:17:26.000Z,BRM-DQ1VH63,352C3413,-1,Passed,504,Apply DUT Power,0.123
401,2022-02-01T12:27:17.000Z,BRM-DQ1VH63,352C3414,-1,Failed,506,Apply DUT Power,0.122
402,2022-02-01T12:37:56.000Z,BRM-DQ1VH63,352C3414,-1,Failed,560,Apply DUT Power,0.116
404,2022-02-01T12:57:09.000Z,BRM-DQ1VH63,352C3415,-1,Passed,479,Apply DUT Power,0.114
406,2022-02-01T13:07:51.000Z,BRM-DQ1VH63,352C3416,-1,Passed,578,Apply DUT Power,0.157
407,2022-02-01T13:19:58.000Z,BRM-DQ1VH63,352C3417,-1,Passed,508,Apply DUT Power,0.117
408,2022-02-01T13:34:05.000Z,BRM-DQ1VH63,352C3418,-1,Passed,624,Apply DUT Power,0.134
409,2022-02-01T13:49:27.000Z,BRM-DQ1VH63,352C3414,-1,Passed,555,Apply DUT Power,0.117
410,2022-02-03T04:20:07.000Z,BRM-DQ1VH63,352C3564,-1,Passed,535,Apply DUT Power,0.14
411,2022-02-03T04:29:38.000Z,BRM-DQ1VH63,352C3420,-1,Passed,532,Apply DUT Power,0.115
412,2022-02-03T04:39:02.000Z,BRM-DQ1VH63,352C3419,-1,Failed,738,Apply DUT Power,0.219
413,2022-02-03T04:53:36.000Z,BRM-DQ1VH63,352C3421,-1,Passed,564,Apply DUT Power,0.115
414,2022-02-03T05:03:53.000Z,BRM-DQ1VH63,352C3419,-1,Passed,620,Apply DUT Power,0.384
416,2022-02-03T05:23:38.000Z,BRM-DQ1VH63,352C3423,-1,Passed,448,Apply DUT Power,0.509
421,2022-02-03T06:22:33.000Z,BRM-DQ1VH63,352C3425,-1,Passed,423,Apply DUT Power,0.116
423,2022-02-03T06:38:23.000Z,BRM-DQ1VH63,352C3427,-1,Passed,477,Apply DUT Power,0.141
424,2022-02-03T06:54:16.000Z,BRM-DQ1VH63,352C3426,-1,Passed,437,Apply DUT Power,0.131
426,2022-02-03T07:06:26.000Z,BRM-DQ1VH63,352C3422,-1,Passed,430,Apply DUT Power,0.102
427,2022-02-03T07:14:47.000Z,BRM-DQ1VH63,352C3428,-1,Passed,459,Apply DUT Power,0.129
428,2022-02-03T07:23:12.000Z,BRM-DQ1VH63,352C3429,-1,Passed,518,Apply DUT Power,0.123
429,2022-02-03T07:33:25.000Z,BRM-DQ1VH63,352C3547,-1,Passed,444,Apply DUT Power,0.133
430,2022-02-03T07:42:09.000Z,BRM-DQ1VH63,352C3548,-1,Passed,459,Apply DUT Power,0.151
431,2022-02-03T07:52:11.000Z,BRM-DQ1VH63,352C3414,-1,Passed,477,Apply DUT Power,0.141
432,2022-02-03T08:19:18.000Z,BRM-DQ1VH63,352C3549,-1,Passed,458,Apply DUT Power,0.122
433,2022-02-03T08:28:58.000Z,BRM-DQ1VH63,352C3550,-1,Passed,451,Apply DUT Power,0.128
435,2022-02-03T08:40:49.000Z,BRM-DQ1VH63,352C3551,-1,Passed,457,Apply DUT Power,0.11
436,2022-02-03T08:49:03.000Z,BRM-DQ1VH63,352C3552,-1,Passed,491,Apply DUT Power,0.13
437,2022-02-03T08:57:50.000Z,BRM-DQ1VH63,352C3553,-1,Passed,476,Apply DUT Power,0.145
438,2022-02-03T09:06:24.000Z,BRM-DQ1VH63,352C3554,-1,Passed,508,Apply DUT Power,0.123
439,2022-02-03T09:16:53.000Z,BRM-DQ1VH63,352C3555,-1,Passed,473,Apply DUT Power,0.134
440,2022-02-03T09:25:17.000Z,BRM-DQ1VH63,352C3556,-1,Passed,510,Apply DUT Power,0.136
441,2022-02-03T09:34:48.000Z,BRM-DQ1VH63,352C3557,-1,Passed,509,Apply DUT Power,0.548
443,2022-02-03T10:03:50.000Z,BRM-DQ1VH63,352C3559,-1,Passed,493,Apply DUT Power,0.121
444,2022-02-03T10:12:58.000Z,BRM-DQ1VH63,352C3560,-1,Passed,501,Apply DUT Power,0.119
446,2022-02-03T10:37:41.000Z,BRM-DQ1VH63,352C3561,-1,Failed,554,Apply DUT Power,0.031
447,2022-02-03T10:56:15.000Z,BRM-DQ1VH63,352C3561,-1,Passed,498,Apply DUT Power,0.119
448,2022-02-03T11:37:50.000Z,BRM-DQ1VH63,352C3562,-1,Passed,498,Apply DUT Power,0.123
454,2022-02-04T03:52:25.000Z,BRM-DQ1VH63,352C3544,-1,Failed,533,Apply DUT Power,0.133
465,2022-02-04T09:17:02.000Z,BRM-DQ1VH63,352C3539,-1,Passed,583,Apply DUT Power,0.11
467,2022-02-04T09:32:10.000Z,BRM-DQ1VH63,352C3563,-1,Passed,437,Apply DUT Power,0.424
468,2022-02-04T09:42:32.000Z,BRM-DQ1VH63,352C3538,-1,Passed,465,Apply DUT Power,0.118
474,2022-02-04T10:19:26.000Z,BRM-DQ1VH63,352C3536,-1,Passed,484,Apply DUT Power,0.113
475,2022-02-04T10:30:36.000Z,BRM-DQ1VH63,352C3535,-1,Passed,462,Apply DUT Power,0.118
476,2022-02-04T10:39:40.000Z,BRM-DQ1VH63,352C3534,-1,Passed,519,Apply DUT Power,0.139
477,2022-02-04T10:50:57.000Z,BRM-DQ1VH63,352C3534,-1,Passed,507,Apply DUT Power,0.124
478,2022-02-04T11:30:20.000Z,BRM-DQ1VH63,352C3532,-1,Passed,458,Apply DUT Power,0.118
480,2022-02-04T11:59:04.000Z,BRM-DQ1VH63,352C3530,-1,Failed,798,Apply DUT Power,0.031
484,2022-02-04T12:57:11.000Z,BRM-DQ1VH63,352C3533,-1,Passed,557,Apply DUT Power,0.116
485,2022-02-04T13:07:34.000Z,BRM-DQ1VH63,352C3530,-1,Passed,435,Apply DUT Power,0.136
486,2022-02-04T13:16:44.000Z,BRM-DQ1VH63,352C3531,-1,Passed,530,Apply DUT Power,0.117
487,2022-02-04T13:26:06.000Z,BRM-DQ1VH63,352C3528,-1,Passed,460,Apply DUT Power,0.124
488,2022-02-04T13:34:43.000Z,BRM-DQ1VH63,352C3529,-1,Passed,457,Apply DUT Power,0.136
489,2022-02-04T14:01:04.000Z,BRM-DQ1VH63,352C3537,-1,Passed,1570,Apply DUT Power,0.124
490,2022-02-04T14:28:51.000Z,BRM-DQ1VH63,352C3509,-1,Passed,1060,Apply DUT Power,0.119
491,2022-02-04T14:51:40.000Z,BRM-DQ1VH63,352C3508,-1,Passed,455,Apply DUT Power,0.119
492,2022-02-04T15:04:08.000Z,BRM-DQ1VH63,352C3507,-1,Passed,464,Apply DUT Power,0.126
493,2022-02-04T15:13:20.000Z,BRM-DQ1VH63,352C3510,-1,Passed,505,Apply DUT Power,0.124
494,2022-02-04T15:29:49.000Z,BRM-DQ1VH63,352C3511,-1,Passed,497,Apply DUT Power,0.119
495,2022-02-05T03:48:47.000Z,BRM-DQ1VH63,352C3512,-1,Passed,432,Apply DUT Power,0.125
496,2022-02-05T03:56:40.000Z,BRM-DQ1VH63,352C3514,-1,Passed,460,Apply DUT Power,0.134
498,2022-02-05T04:20:53.000Z,BRM-DQ1VH63,352C3515,-1,Passed,511,Apply DUT Power,0.109
499,2022-02-05T04:31:02.000Z,BRM-DQ1VH63,352C3465,-1,Passed,432,Apply DUT Power,0.114
500,2022-02-05T04:40:57.000Z,BRM-DQ1VH63,352C3467,-1,Passed,580,Apply DUT Power,0.122
501,2022-02-05T04:51:39.000Z,BRM-DQ1VH63,352C3468,-1,Passed,439,Apply DUT Power,0.117
502,2022-02-05T05:01:08.000Z,BRM-DQ1VH63,352C3466,-1,Passed,417,Apply DUT Power,0.122
504,2022-02-05T05:18:41.000Z,BRM-DQ1VH63,352C3469,-1,Failed,406,Apply DUT Power,0.104
505,2022-02-07T08:56:35.000Z,BRM-DQ1VH63,352C3469,-1,Failed,522,Apply DUT Power,0.113
507,2022-02-07T09:19:22.000Z,BRM-DQ1VH63,352C3516,-1,Passed,448,Apply DUT Power,0.129
509,2022-02-07T09:35:33.000Z,BRM-DQ1VH63,352C3517,-1,Passed,437,Apply DUT Power,0.133
510,2022-02-07T09:45:02.000Z,BRM-DQ1VH63,352C3518,-1,Passed,443,Apply DUT Power,0.114
511,2022-02-07T09:53:44.000Z,BRM-DQ1VH63,352C3519,-1,Passed,430,Apply DUT Power,0.118
512,2022-02-07T10:03:14.000Z,BRM-DQ1VH63,352C3520,-1,Passed,434,Apply DUT Power,0.123
513,2022-02-07T10:11:57.000Z,BRM-DQ1VH63,352C3521,-1,Passed,924,Apply DUT Power,0.131
514,2022-02-07T10:30:01.000Z,BRM-DQ1VH63,352C3521,-1,Passed,493,Apply DUT Power,0.121
515,2022-02-07T10:38:35.000Z,BRM-DQ1VH63,352C3524,-1,Passed,506,Apply DUT Power,0.142
516,2022-02-07T10:47:28.000Z,BRM-DQ1VH63,352C3525,-1,Passed,531,Apply DUT Power,0.13
517,2022-02-07T10:57:23.000Z,BRM-DQ1VH63,352C3523,-1,Passed,434,Apply DUT Power,0.114
518,2022-02-07T11:35:59.000Z,BRM-DQ1VH63,352C3527,-1,Passed,454,Apply DUT Power,0.123
519,2022-02-07T11:45:17.000Z,BRM-DQ1VH63,352C3526,-1,Passed,527,Apply DUT Power,0.125
520,2022-02-07T11:57:35.000Z,BRM-DQ1VH63,352C3471,-1,Passed,461,Apply DUT Power,0.119
521,2022-02-07T12:06:37.000Z,BRM-DQ1VH63,352C3472,-1,Passed,459,Apply DUT Power,0.125
522,2022-02-07T12:14:50.000Z,BRM-DQ1VH63,352C3522,-1,Passed,503,Apply DUT Power,0.12
523,2022-02-07T12:25:54.000Z,BRM-DQ1VH63,352C3473,-1,Passed,522,Apply DUT Power,0.123
524,2022-02-07T12:34:49.000Z,BRM-DQ1VH63,352C3474,-1,Failed,501,Apply DUT Power,0.116
525,2022-02-07T12:48:07.000Z,BRM-DQ1VH63,352C3474,-1,Failed,462,Apply DUT Power,0.11
526,2022-02-07T13:11:50.000Z,BRM-DQ1VH63,352C3475,-1,Passed,503,Apply DUT Power,0.127
527,2022-02-07T13:21:35.000Z,BRM-DQ1VH63,352C3476,-1,Passed,504,Apply DUT Power,0.127
529,2022-02-07T13:40:05.000Z,BRM-DQ1VH63,352C3474,-1,Passed,481,Apply DUT Power,0.117
531,2022-02-07T13:58:56.000Z,BRM-DQ1VH63,352C3477,-1,Passed,465,Apply DUT Power,0.122
532,2022-02-07T14:08:06.000Z,BRM-DQ1VH63,352C3478,-1,Passed,540,Apply DUT Power,0.134
535,2022-02-07T14:25:15.000Z,BRM-DQ1VH63,352C3479,-1,Passed,493,Apply DUT Power,0.11
536,2022-02-07T14:34:29.000Z,BRM-DQ1VH63,352C3480,-1,Failed,477,Apply DUT Power,0.13
537,2022-02-07T14:43:50.000Z,BRM-DQ1VH63,352C3480,-1,Passed,789,Apply DUT Power,0.112
538,2022-02-07T14:57:26.000Z,BRM-DQ1VH63,352C3481,-1,Passed,574,Apply DUT Power,0.129
539,2022-02-07T15:09:54.000Z,BRM-DQ1VH63,352C3482,-1,Passed,599,Apply DUT Power,0.116
540,2022-02-08T03:57:50.000Z,BRM-DQ1VH63,352C3483,-1,Passed,490,Apply DUT Power,0.124
541,2022-02-08T04:07:15.000Z,BRM-DQ1VH63,352C3484,-1,Passed,476,Apply DUT Power,0.119
542,2022-02-08T04:30:54.000Z,BRM-DQ1VH63,352C3485,-1,Passed,502,Apply DUT Power,0.128
543,2022-02-08T04:40:17.000Z,BRM-DQ1VH63,352C3486,-1,Passed,529,Apply DUT Power,0.129
544,2022-02-08T04:49:54.000Z,BRM-DQ1VH63,352C3487,-1,Passed,535,Apply DUT Power,0.133
545,2022-02-08T04:59:53.000Z,BRM-DQ1VH63,352C3488,-1,Passed,511,Apply DUT Power,0.117
546,2022-02-08T05:09:24.000Z,BRM-DQ1VH63,352C3493,-1,Passed,553,Apply DUT Power,0.133
547,2022-02-08T05:20:05.000Z,BRM-DQ1VH63,352C3494,-1,Passed,525,Apply DUT Power,0.121
553,2022-02-08T06:54:22.000Z,BRM-DQ1VH63,352C3495,-1,Failed,573,Apply DUT Power,0.114
554,2022-02-08T07:06:52.000Z,BRM-DQ1VH63,352C3496,-1,Passed,779,Apply DUT Power,0.381
555,2022-02-08T07:23:15.000Z,BRM-DQ1VH63,352C3497,-1,Passed,541,Apply DUT Power,0.129
556,2022-02-08T07:34:05.000Z,BRM-DQ1VH63,352C3495,-1,Passed,453,Apply DUT Power,0.118
557,2022-02-08T07:42:36.000Z,BRM-DQ1VH63,352C3430,-1,Passed,471,Apply DUT Power,0.115
558,2022-02-08T07:51:36.000Z,BRM-DQ1VH63,352C3431,-1,Passed,465,Apply DUT Power,0.126
559,2022-02-08T08:22:36.000Z,BRM-DQ1VH63,352C3432,-1,Passed,647,Apply DUT Power,0.122
560,2022-02-08T08:35:48.000Z,BRM-DQ1VH63,352C3433,-1,Passed,557,Apply DUT Power,0.107
561,2022-02-08T08:47:27.000Z,BRM-DQ1VH63,352C3434,-1,Passed,452,Apply DUT Power,0.128
562,2022-02-08T08:57:26.000Z,BRM-DQ1VH63,352C3435,-1,Passed,769,Apply DUT Power,0.127
563,2022-02-08T09:12:30.000Z,BRM-DQ1VH63,352C3436,-1,Passed,625,Apply DUT Power,0.117
564,2022-02-08T09:28:02.000Z,BRM-DQ1VH63,352C3437,-1,Passed,476,Apply DUT Power,0.115
567,2022-02-08T11:59:58.000Z,BRM-DQ1VH63,352C3439,-1,Passed,775,Apply DUT Power,0.107
568,2022-02-08T12:14:12.000Z,BRM-DQ1VH63,352C3440,-1,Passed,580,Apply DUT Power,0.116
569,2022-02-08T12:25:32.000Z,BRM-DQ1VH63,352C3441,-1,Failed,595,Apply DUT Power,0.129
571,2022-02-08T14:16:10.000Z,BRM-DQ1VH63,352C3470,-1,Passed,437,Apply DUT Power,0.357
573,2022-02-08T14:29:15.000Z,BRM-DQ1VH63,352C3469,-1,Failed,445,Apply DUT Power,0.107
575,2022-02-09T03:51:58.000Z,BRM-DQ1VH63,352C3450,-1,Passed,453,Apply DUT Power,0.116
576,2022-02-09T04:00:28.000Z,BRM-DQ1VH63,352C3445,-1,Passed,442,Apply DUT Power,0.131
577,2022-02-09T04:09:28.000Z,BRM-DQ1VH63,352C3444,-1,Passed,474,Apply DUT Power,0.135
578,2022-02-09T04:18:18.000Z,BRM-DQ1VH63,352C3443,-1,Passed,468,Apply DUT Power,0.125
579,2022-02-09T04:37:38.000Z,BRM-DQ1VH63,352C3442,-1,Passed,454,Apply DUT Power,0.13
